fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone_aop.ozone_capital_a_parameter[default],fs.costing.ozone_aop.ozone_capital_b_parameter[default],fs.costing.ozone_aop.ozone_capital_c_parameter[default],fs.costing.ozone_aop.ozone_capital_d_parameter[default],fs.costing.ozone_aop.aop_capital_a_parameter[default],fs.costing.ozone_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.oxidant_dose,fs.unit.chemical_flow_mass[0.0],fs.unit.ozone_toc_ratio,fs.unit.oxidant_ozone_ratio,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.ozone_system_capital_cost,fs.unit.costing.aop_capital_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15154385.71297387,0.0,0.0,57.37465618137941,0.003943137314431371,39304.35836295196,254796.6961283075,15934836.577192027,519901.4016145702,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,11.474931236275882,3.6666666666666665,57.37465618137941,10.0,0.003943137314431371,293.33333626666655,3.4090909090909096,15154385.71297387,1.0515,0.014900000000000002,15154385.71297387,225800.3471233107,225800.3471233107,294101.05449125945,1556485.388730594,22731.578569460806,757719.2856486936,15154.38571297387,13638.947141676485,121235.08570379096,45463.15713892161,30308.77142594774,0.12508325667187836,0.07922264727248425,0.004079966334532956,0.01814590935470254,0.023634733710158607,0.07922264727248425,0.004079966334532956,0.01814590935470254,0.023634733710158607,0.0031586015397460027,0.020476132170412605,0.040418081400560864,0.040418081400560864,7472929.707043531,7681456.005930339,1.0,15154385.71297387,9.0,3.6666666666666665,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,14821111.634903185,0.0,0.0,99.10167885874627,0.00039431373144313705,67889.34626328068,25479.669612830745,15584398.884100702,314203.5792361689,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,19.820335771749253,6.333333333333333,99.10167885874627,1.0,0.00039431373144313705,506.6666717333332,0.19736842105263158,14821111.634903185,1.0515,0.014900000000000002,14821111.634903185,220834.56336005748,220834.56336005748,93369.01587611143,1327991.0915103802,22231.667452354777,741055.5817451593,14821.111634903185,13339.000471412868,118568.89307922548,44463.334904709554,29642.22326980637,0.10672085440701304,0.07748038894330286,0.003990240030580105,0.017746845920163897,0.007503379512966176,0.07748038894330286,0.003990240030580105,0.017746845920163897,0.007503379512966176,0.005455766295924915,0.00204761321704126,0.06981304969187788,0.06981304969187788,10273916.961031288,4547194.673871895,1.0,14821111.634903185,9.0,6.333333333333333,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17955372.96696163,0.0,0.0,99.10167885874627,0.003943137314431371,67889.34626328068,254796.6961283075,18880074.67476015,590221.0995993164,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,19.820335771749253,6.333333333333333,99.10167885874627,10.0,0.003943137314431371,506.6666717333332,1.9736842105263157,17955372.96696163,1.0515,0.014900000000000002,17955372.96696163,267535.0572077283,267535.0572077283,322686.04239158815,1818397.0516152503,26933.059450442444,897768.6483480815,17955.37296696163,16159.835670265467,143642.98373569304,53866.11890088489,35910.74593392326,0.14613116627074604,0.09386538036904413,0.004834067089005786,0.021499820346358632,0.02593189846633752,0.09386538036904413,0.004834067089005786,0.021499820346358632,0.02593189846633752,0.005455766295924915,0.020476132170412605,0.06981304969187788,0.06981304969187788,10273916.961031288,7681456.005930339,1.0,17955372.96696163,9.0,6.333333333333333,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17622098.888890944,0.0,0.0,140.8287015361131,0.00039431373144313705,96474.33416360937,25479.669612830745,18529636.98166883,384523.2772209152,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,7.1900000000999995,0.8,5.0,28.16574030722262,9.0,140.8287015361131,1.0,0.00039431373144313705,720.0000071999997,0.1388888888888889,17622098.888890944,1.0515,0.014900000000000002,17622098.888890944,262569.2734444751,262569.2734444751,121954.0037764401,1589902.754395037,26433.148333336416,881104.9444445473,17622.098888890945,15859.889000001851,140976.79111112756,52866.29666667283,35244.19777778189,0.12776876400588075,0.09212312203986273,0.0047443407850529355,0.021100756911819982,0.009800544269145088,0.09212312203986273,0.0047443407850529355,0.021100756911819982,0.009800544269145088,0.007752931052103825,0.00204761321704126,0.09920801798319485,0.09920801798319485,13074904.215019047,4547194.673871895,1.0,17622098.888890944,9.0,9.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20756360.22094939,0.0,0.0,140.8287015361131,0.003943137314431371,96474.33416360937,254796.6961283075,21825312.772328284,660540.7975840628,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,28.16574030722262,9.0,140.8287015361131,10.0,0.003943137314431371,720.0000071999997,1.388888888888889,20756360.22094939,1.0515,0.014900000000000002,20756360.22094939,309269.76729214593,309269.76729214593,351271.03029191686,2080308.714499907,31134.540331424083,1037818.0110474695,20756.36022094939,18680.724198854452,166050.88176759513,62269.080662848166,41512.72044189878,0.16717907586961375,0.10850811346560399,0.005588167843478625,0.024853731338014717,0.02822906322251643,0.10850811346560399,0.005588167843478625,0.024853731338014717,0.02822906322251643,0.007752931052103825,0.020476132170412605,0.09920801798319485,0.09920801798319485,13074904.215019047,7681456.005930339,1.0,20756360.22094939,9.0,9.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20423086.142878693,0.0,0.0,182.55572421347995,0.00039431373144313705,125059.32206393807,25479.669612830745,21474875.079236947,454842.97520566144,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,36.51114484269599,11.666666666666666,182.55572421347995,1.0,0.00039431373144313705,933.3333426666662,0.10714285714285715,20423086.142878693,1.0515,0.014900000000000002,20423086.142878693,304303.98352889257,304303.98352889257,150538.9916767688,1851814.4172796928,30634.62921431804,1021154.3071439347,20423.086142878692,18380.777528590825,163384.68914302954,61269.25842863608,40846.172285757384,0.14881667360474837,0.10676585513642253,0.0054984415395257745,0.02445466790347606,0.012097709025323998,0.10676585513642253,0.0054984415395257745,0.02445466790347606,0.012097709025323998,0.010050095808282736,0.00204761321704126,0.12860298627451186,0.12860298627451186,15875891.469006797,4547194.673871895,1.0,20423086.142878693,9.0,11.666666666666666,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23557347.474937137,0.0,0.0,182.55572421347995,0.003943137314431371,125059.32206393807,254796.6961283075,24770550.869896404,730860.495568809,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,36.51114484269599,11.666666666666666,182.55572421347995,10.0,0.003943137314431371,933.3333426666662,1.0714285714285716,23557347.474937137,1.0515,0.014900000000000002,23557347.474937137,351004.47737656336,351004.47737656336,379856.01819224557,2342220.377384563,35336.02121240571,1177867.3737468568,23557.347474937138,21201.612727443426,188458.7797994971,70672.04242481141,47114.694949874276,0.18822698546848138,0.12315084656216381,0.006342268597951427,0.028207642329670792,0.030526227978695343,0.12315084656216381,0.006342268597951427,0.028207642329670792,0.030526227978695343,0.010050095808282736,0.020476132170412605,0.12860298627451186,0.12860298627451186,15875891.469006797,7681456.005930339,1.0,23557347.474937137,9.0,11.666666666666666,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23224073.396866452,0.0,0.0,224.28274689084677,0.00039431373144313705,153644.30996426675,25479.669612830745,24420113.176805075,525162.6731904077,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,44.856549378169355,14.333333333333332,224.28274689084677,1.0,0.00039431373144313705,1146.6666781333329,0.0872093023255814,23224073.396866452,1.0515,0.014900000000000002,23224073.396866452,346038.69361331017,346038.69361331017,179123.9795770975,2113726.0801643496,34836.11009529968,1161203.6698433226,23224.073396866454,20901.66605717981,185792.58717493163,69672.22019059936,46448.14679373291,0.16986458320361608,0.12140858823298241,0.006252542293998595,0.02780857889513215,0.014394873781502908,0.12140858823298241,0.006252542293998595,0.02780857889513215,0.014394873781502908,0.012347260564461646,0.00204761321704126,0.15799795456582882,0.15799795456582882,18676878.722994555,4547194.673871895,1.0,23224073.396866452,9.0,14.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26358334.728924893,0.0,0.0,224.28274689084677,0.003943137314431371,153644.30996426675,254796.6961283075,27715788.96746453,801180.1935535552,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,44.856549378169355,14.333333333333332,224.28274689084677,10.0,0.003943137314431371,1146.6666781333329,0.8720930232558141,26358334.728924893,1.0515,0.014900000000000002,26358334.728924893,392739.18746098096,392739.18746098096,408441.0060925742,2604132.0402692193,39537.50209338734,1317916.7364462446,26358.334728924892,23722.501256032407,210866.67783139914,79075.00418677468,52716.669457849785,0.20927489506734906,0.13779357965872366,0.007096369352424285,0.03156155332132688,0.03282339273487425,0.13779357965872366,0.007096369352424285,0.03156155332132688,0.03282339273487425,0.012347260564461646,0.020476132170412605,0.15799795456582882,0.15799795456582882,18676878.722994555,7681456.005930339,1.0,26358334.728924893,9.0,14.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26025060.65085421,0.0,0.0,266.00976956821364,0.00039431373144313705,182229.29786459552,25479.669612830745,27365351.274373207,595482.371175154,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,13.590000000099998,0.8,5.0,53.20195391364273,17.0,266.00976956821364,1.0,0.00039431373144313705,1360.0000135999994,0.07352941176470588,26025060.65085421,1.0515,0.014900000000000002,26025060.65085421,387773.4036977278,387773.4036977278,207708.96747742625,2375637.7430490064,39037.59097628132,1301253.0325427107,26025.06065085421,23422.554585768794,208200.4852068337,78075.18195256263,52050.12130170842,0.1909124928024838,0.13605132132954229,0.007006643048471453,0.031162489886788238,0.016692038537681822,0.13605132132954229,0.007006643048471453,0.031162489886788238,0.016692038537681822,0.014644425320640562,0.00204761321704126,0.18739292285714584,0.18739292285714584,21477865.976982314,4547194.673871895,1.0,26025060.65085421,9.0,17.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,29159321.982912652,0.0,0.0,266.00976956821364,0.003943137314431371,182229.29786459552,254796.6961283075,30661027.065032657,871499.8915383016,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,53.20195391364273,17.0,266.00976956821364,10.0,0.003943137314431371,1360.0000135999996,0.7352941176470588,29159321.982912652,1.0515,0.014900000000000002,29159321.982912652,434473.89754539856,434473.89754539856,437025.99399290304,2866043.703153876,43738.98297436898,1457966.0991456327,29159.321982912654,26243.389784621388,233274.57586330123,87477.96594873795,58318.64396582531,0.23032280466621677,0.15243631275528352,0.007850470106897123,0.034915464312982966,0.03512055749105317,0.15243631275528352,0.007850470106897123,0.034915464312982966,0.03512055749105317,0.014644425320640562,0.020476132170412605,0.18739292285714584,0.18739292285714584,21477865.976982314,7681456.005930339,1.0,29159321.982912652,9.0,17.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,28826047.904841967,0.0,0.0,307.7367922455805,0.00039431373144313705,210814.2857649242,25479.669612830745,30310589.37194133,665802.0691599002,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,15.723333333433331,0.8,5.0,61.547358449116096,19.666666666666664,307.7367922455805,1.0,0.00039431373144313705,1573.333349066666,0.06355932203389832,28826047.904841967,1.0515,0.014900000000000002,28826047.904841967,429508.1137821454,429508.1137821454,236293.95537775493,2637549.405933663,43239.07185726295,1441302.3952420985,28826.04790484197,25943.44311435777,230608.38323873575,86478.1437145259,57652.09580968394,0.21196040240135147,0.15069405442610215,0.007760743802944273,0.03451640087844433,0.01898920329386073,0.15069405442610215,0.007760743802944273,0.03451640087844433,0.01898920329386073,0.01694159007681947,0.00204761321704126,0.21678789114846284,0.21678789114846284,24278853.23097007,4547194.673871895,1.0,28826047.904841967,9.0,19.666666666666664,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31960309.23690041,0.0,0.0,307.7367922455805,0.003943137314431371,210814.2857649242,254796.6961283075,33606265.162600785,941819.5895230478,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,15.72333333343333,0.8,5.0,61.547358449116096,19.666666666666664,307.7367922455805,10.0,0.003943137314431371,1573.3333490666657,0.6355932203389831,31960309.23690041,1.0515,0.014900000000000002,31960309.23690041,476208.60762981616,476208.60762981616,465610.9818932317,3127955.366038533,47940.463855350616,1598015.4618450208,31960.30923690041,28764.278313210372,255682.4738952033,95880.92771070123,63920.61847380082,0.2513707142650845,0.1670790458518434,0.008604570861369964,0.03826937530463906,0.037417722247232076,0.1670790458518434,0.008604570861369964,0.03826937530463906,0.037417722247232076,0.01694159007681947,0.020476132170412605,0.21678789114846284,0.21678789114846284,24278853.23097007,7681456.005930339,1.0,31960309.23690041,9.0,19.666666666666664,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,31627035.158829715,0.0,0.0,349.46381492294734,0.00039431373144313705,239399.2736652529,25479.669612830745,33255827.46950945,736121.7671446464,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,69.89276298458947,22.333333333333332,349.46381492294734,1.0,0.00039431373144313705,1786.6666845333325,0.05597014925373135,31627035.158829715,1.0515,0.014900000000000002,31627035.158829715,471242.8238665628,471242.8238665628,264878.94327808364,2899461.0688183187,47440.55273824457,1581351.7579414858,31627.035158829716,28464.331642946745,253016.28127063773,94881.10547648915,63254.07031765943,0.2330083120002191,0.16533678752266195,0.008514844557417113,0.0378703118701004,0.021286368050039643,0.16533678752266195,0.008514844557417113,0.0378703118701004,0.021286368050039643,0.019238754832998382,0.00204761321704126,0.24618285943977986,0.24618285943977986,27079840.484957818,4547194.673871895,1.0,31627035.158829715,9.0,22.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34761296.49088816,0.0,0.0,349.46381492294734,0.003943137314431371,239399.2736652529,254796.6961283075,36551503.2601689,1012139.287507794,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,69.89276298458947,22.333333333333332,349.46381492294734,10.0,0.003943137314431371,1786.6666845333325,0.5597014925373135,34761296.49088816,1.0515,0.014900000000000002,34761296.49088816,517943.3177142337,517943.3177142337,494195.9697935604,3389867.0289231883,52141.94473633225,1738064.8245444084,34761.29649088816,31285.16684179935,278090.3719271053,104283.8894726645,69522.59298177632,0.2724186238639521,0.18172177894840325,0.009358671615842803,0.04162328629629514,0.039714887003410984,0.18172177894840325,0.009358671615842803,0.04162328629629514,0.039714887003410984,0.019238754832998382,0.020476132170412605,0.24618285943977986,0.24618285943977986,27079840.484957818,7681456.005930339,1.0,34761296.49088816,9.0,22.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34428022.41281748,0.0,0.0,391.19083760031424,0.00039431373144313705,267984.26156558166,25479.669612830745,36201065.567077585,806441.4651293929,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,78.23816752006285,25.0,391.19083760031424,1.0,0.00039431373144313705,2000.0000199999995,0.049999999999999996,34428022.41281748,1.0515,0.014900000000000002,34428022.41281748,512977.53395098046,512977.53395098046,293463.9311784124,3161372.731702976,51642.03361922622,1721401.120640874,34428.02241281748,30985.220171535733,275424.17930253985,103284.06723845244,68856.04482563496,0.25405622159908686,0.17997952061922184,0.009268945311889933,0.04122422286175649,0.023583532806218558,0.17997952061922184,0.009268945311889933,0.04122422286175649,0.023583532806218558,0.021535919589177298,0.00204761321704126,0.2755778277310969,0.2755778277310969,29880827.738945585,4547194.673871895,1.0,34428022.41281748,9.0,25.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,37562283.74487592,0.0,0.0,391.19083760031424,0.003943137314431371,267984.26156558166,254796.6961283075,39496741.35773704,1082458.9854925403,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,394.31372749999986,3.943137274999999e-06,394.31372749999986,1.071330681931125e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,78.23816752006285,25.0,391.19083760031424,10.0,0.003943137314431371,2000.0000199999995,0.49999999999999994,37562283.74487592,1.0515,0.014900000000000002,37562283.74487592,559678.0277986514,559678.0277986514,522780.95769388916,3651778.6918078456,56343.425617313886,1878114.1872437962,37562.283744875924,33806.055370388334,300498.2699590074,112686.85123462777,75124.56748975185,0.2934665334628198,0.1963645120449631,0.010112772370315586,0.04497719728795123,0.0420120517595899,0.1963645120449631,0.010112772370315586,0.04497719728795123,0.0420120517595899,0.021535919589177298,0.020476132170412605,0.2755778277310969,0.2755778277310969,29880827.738945585,7681456.005930339,1.0,37562283.74487592,9.0,25.0,10,default,OzoneAOPZO,ozone_aop
