fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aluminum_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_aluminum,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[aluminum],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.electrocoagulation.ec_reactor_cap_base[default],fs.costing.electrocoagulation.ec_reactor_cap_exp[default],fs.costing.electrocoagulation.ec_reactor_cap_material_coeff[default],fs.costing.electrocoagulation.ec_reactor_cap_safety_factor[default],fs.costing.electrocoagulation.ec_power_supply_base_slope[default],fs.costing.electrocoagulation.sludge_handling_cost[default],fs.costing.electrocoagulation.electrode_material_cost[default],fs.costing.electrocoagulation.electrode_material_cost_coeff[default],fs.costing.electrocoagulation.capital_floc_a_parameter[default],fs.costing.electrocoagulation.capital_floc_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.cathode_area,fs.unit.anode_area,fs.unit.electrode_thick,fs.unit.electrode_mass,fs.unit.electrode_volume,fs.unit.electrode_gap,fs.unit.conductivity,fs.unit.applied_current,fs.unit.current_efficiency,fs.unit.cell_voltage,fs.unit.overpotential,fs.unit.reactor_volume,fs.unit.metal_dose,fs.unit.ohmic_resistance,fs.unit.charge_loading_rate,fs.unit.current_density,fs.unit.power_required,fs.unit.floc_basin_vol,fs.unit.floc_retention_time,fs.unit.costing.capital_cost,fs.unit.costing.fixed_operating_cost,fs.unit.costing.capital_cost_reactor,fs.unit.costing.capital_cost_electrodes,fs.unit.costing.capital_cost_power_supply,fs.unit.costing.capital_cost_floc_reactor,fs.unit.costing.annual_sludge_management,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_indirect_capex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_fixed_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[ElectrocoagulationZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[aluminum],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.electrolysis_time,fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.costing.annual_electrode_replacement_mass_flow,fs.unit.mw_electrode_material,fs.unit.valence_electrode_material,fs.unit.density_electrode_material,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,metal_dose,elec_material,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,2221652.391373988,7.273371295712904e-40,0.0,145.1958327411826,137031.6321384456,99466.02598934252,305580.53966873366,2336067.4895297484,2399713.334976474,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,0.8393578760818711,207.74107433026305,0.2518073628245805,2.0983946902046964,0.5875505132573288,0.99,0.7,725.9791637059133,725.9791637059133,0.001,11412.392453456958,1.4519583274118266,0.005,1.0,72597.91637059132,1.0,2.0,1.5,5.081854145941393,9.999999999999999e-05,6.8872500065655455e-06,344.59047185714286,100.0,145195.83274118265,151.6887553655157,12.0,2221652.3913739882,9.99999999999996e-13,120973.39462857127,104163.98010959868,100990.39597382466,327299.40322153136,9.99999999999996e-13,1.0515,0.014900000000000002,653427.1739335259,33102.62063147242,33102.62063147242,2366610.714345001,2551677.877614763,3332.4785870609817,111082.61956869939,2221.652391373988,1999.4871522365893,17773.219130991904,6664.957174121963,4443.304782747976,0.3837964823046766,0.00639336081224631,0.01646354342761548,0.004978947172321491,0.3559606308924933,0.00639336081224631,0.01646354342761548,0.004978947172321491,0.3559606308924933,0.014960630892493316,0.022299999999999997,0.19143915103174594,0.19143915103174597,0.4020222171666666,0.2106788268965496,3.4,653427.1739335259,664851.8147670553,0.056,2,7860,1000.0,4.789473684210526,4000.0,100,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1212527.0330166295,0.0,0.0,4.521702892139088,13716.77112170339,3097.58075624181,30588.399601398563,1274972.175216986,36005.196144456386,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,22.608514460695442,22.608514460695442,0.001,122.5381483769693,0.04521702892139089,0.005,1.0,2260.851446069544,1.0,2.0,1.5,0.1582596012248681,1e-06,0.00022115561854771238,10.72059245777778,100.0,4521.702892139088,151.83983978321044,12.0,1212527.03301663,9.99999999999996e-13,25391.97076683174,731.4129840847505,3145.0528361039333,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,356625.59794606763,18066.65279194778,18066.65279194778,17938.5433525086,118943.96582974316,1818.7905495249443,60626.35165083148,1212.5270330166295,1091.2743297149666,9700.216264133036,3637.5810990498885,2425.054066033259,0.017872495943561568,0.0034858780301119854,0.008976484515341375,0.002714691548119532,0.0026954418499886812,0.0034858780301119854,0.008976484515341375,0.002714691548119532,0.0026954418499886812,0.0004654418499886811,0.0022299999999999998,0.005955884698765432,0.005955884698765432,0.012507357867407407,0.21088866636557005,3.4,356625.59794606763,6655.140177698114,0.027,3,2710,1000.0,4.789473684210526,5000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1171800.5504609596,0.0,0.0,1.4534045010447065,137167.7112170339,995.6509573634386,305883.9960139856,1232148.278809699,41149.50716518231,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,7.267022505223532,7.267022505223532,0.001,114.23759378211393,0.014534045010447066,0.005,1.0,726.7022505223533,1.0,2.0,1.5,0.050869157536564735,1e-06,0.0006880397021484388,3.445904718571429,100.0,1453.4045010447066,151.83983978321044,12.0,1171800.5504609598,9.99999999999996e-13,15236.472233650484,1042.6772909377164,1010.909840176332,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,344647.2207238117,17459.8282018683,17459.8282018683,23689.678963314007,121302.52093344595,1757.7008256914394,58590.02752304798,1171.8005504609596,1054.6204954148636,9374.404403687677,3515.4016513828788,2343.601100921919,0.018226891950366426,0.0033687940007098944,0.008674981431228048,0.0026235102095035546,0.003559606308924933,0.0033687940007098944,0.008674981431228048,0.0026235102095035546,0.003559606308924933,0.00014960630892493315,0.022299999999999997,0.0019143915103174596,0.0019143915103174598,0.004020222171666666,0.21088866636557005,3.4,344647.2207238117,6655.140177698114,0.056,2,7860,1000.0,4.789473684210526,5000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1488132.7963085477,0.0,0.0,45.21702892139087,13730.379029562224,30975.807562418093,30618.74523592376,1564771.635318438,201558.6121900834,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,226.08514460695437,226.08514460695437,0.001,1225.3814837696927,0.4521702892139087,0.005,1.0,22608.514460695438,1.0,2.0,1.5,1.5825960122486806,9.999999999999999e-06,2.2115561854771243e-05,107.20592457777778,100.0,45217.028921390876,151.83983978321044,12.0,1488132.7963085482,9.99999999999996e-13,71564.29700040456,7314.129840847495,31450.52836103843,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,437686.1165613377,22173.178664997366,22173.178664997366,179385.43352508603,303349.252640459,2232.1991944628217,74406.63981542739,1488.1327963085478,1339.3195166776932,11905.062370468382,4464.398388925643,2976.2655926170955,0.04558119656998445,0.004278213416516823,0.01101682736887247,0.0033317372847083515,0.026954418499886806,0.004278213416516823,0.01101682736887247,0.0033317372847083515,0.026954418499886806,0.0046544184998868095,0.0022299999999999998,0.0595588469876543,0.059558846987654304,0.12507357867407404,0.21088866636557005,3.4,437686.1165613377,66551.40177698113,0.027,3,2710,1000.0,4.789473684210526,5000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1328839.8362170528,0.0,0.0,14.534045010447066,137303.79029562222,9956.509573634386,306187.45235923753,1397275.0877822312,256696.50319277414,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,72.67022505223534,72.67022505223534,0.001,1142.3759378211396,0.1453404501044707,0.005,1.0,7267.022505223534,1.0,2.0,1.5,0.5086915753656474,9.999999999999999e-06,6.880397021484386e-05,34.45904718571428,100.0,14534.045010447067,151.83983978321044,12.0,1328839.836217053,9.99999999999996e-13,42942.213276005314,10426.772909377158,10109.09840176242,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,390835.24594619207,19799.71355963409,19799.71355963409,236896.78963314006,347591.2528549277,1993.2597543255793,66441.99181085265,1328.8398362170528,1195.9558525953476,10630.718689736423,3986.5195086511585,2657.6796724341057,0.05222899046059656,0.003820264179250759,0.009837562287988632,0.0029751009041078433,0.03559606308924933,0.003820264179250759,0.009837562287988632,0.0029751009041078433,0.03559606308924933,0.0014960630892493316,0.022299999999999993,0.0191439151031746,0.0191439151031746,0.04020222171666665,0.21088866636557005,3.4,390835.24594619207,66551.40177698113,0.056,2,7860,1000.0,4.789473684210526,5000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,3116777.744208071,0.0,0.0,452.17028921390875,13743.986937421058,309758.07562418096,30649.09087044896,3277291.7980347867,1840294.3236395603,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,2260.8514460695437,2260.8514460695437,0.001,12253.814837696927,4.521702892139087,0.005,1.0,226085.1446069544,1.0,2.0,1.5,15.825960122486807,9.999999999999999e-05,2.2115561854771243e-06,1072.0592457777777,100.0,452170.2892139088,151.83983978321044,12.0,3116777.7442080714,9.99999999999996e-13,201695.59315388012,73141.29840847495,314505.2836103834,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,916699.3365317857,46439.988388700265,46439.988388700265,1793854.33525086,2053486.858278543,4675.166616312106,155838.88721040354,3116.777744208071,2805.099969787264,24934.221953664568,9350.333232624213,6233.555488416142,0.3085565147312652,0.008960383370791122,0.023073883218124223,0.006978063143481822,0.2695441849988681,0.008960383370791122,0.023073883218124223,0.006978063143481822,0.2695441849988681,0.0465441849988681,0.0022299999999999998,0.595588469876543,0.5955884698765431,1.2507357867407405,0.21088866636557005,3.4,916699.3365317857,665514.0177698113,0.027,3,2710,1000.0,4.789473684210526,5000.0,100,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,2222727.8163540605,0.0,0.0,145.34045010447068,137439.8693742106,99565.09573634388,306490.9087044896,2337198.298896295,2402086.5407950757,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.0491973451023389,207.74107433026305,0.3147592035307256,2.0983946902046964,0.7344381415716611,0.99,0.7,726.7022505223534,726.7022505223534,0.001,11423.759378211396,1.453404501044707,0.005,1.0,72670.22505223534,1.0,2.0,1.5,5.086915753656474,9.999999999999999e-05,6.8803970214843854e-06,344.59047185714286,100.0,145340.45010447068,151.83983978321044,12.0,2222727.816354061,9.99999999999996e-13,121027.6009278112,104267.72909377157,101090.9840176233,327357.16135904717,9.99999999999996e-13,1.0515,0.014900000000000002,653743.4753982533,33118.644463675504,33118.644463675504,2368967.8963314,2554124.644205461,3334.0917245310907,111136.39081770304,2222.7278163540605,2000.4550347186546,17781.822530832484,6668.183449062181,4445.455632708121,0.3837822459043806,0.006390090984339434,0.016455123293772477,0.004976400733775471,0.3559606308924933,0.006390090984339434,0.016455123293772477,0.004976400733775471,0.3559606308924933,0.01496063089249332,0.022299999999999997,0.191439151031746,0.191439151031746,0.40202221716666664,0.21088866636557005,3.4,653743.4753982533,665514.0177698113,0.056,2,7860,1000.0,4.789473684210526,5000.0,100,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1212775.1709568242,0.0,0.0,4.526202098996938,15369.731693967487,3100.662926148518,34274.5016775475,1275233.092261101,36026.74269663346,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,22.63101049498469,22.63101049498469,0.001,122.66007688281702,0.04526202098996938,0.005,1.0,2263.101049498469,1.0,2.0,1.5,0.15841707346489284,1e-06,0.0002209357819487584,10.72059245777778,100.0,4526.202098996938,151.99092420090517,12.0,1212775.1709568247,9.99999999999996e-13,25403.337196511515,732.1407581982676,3148.1822419110017,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,356698.5796931837,18070.35004725668,18070.35004725668,17956.392649376772,118982.4854100768,1819.1627564352364,60638.758547841215,1212.7751709568242,1091.497653861142,9702.201367654594,3638.3255128704727,2425.5503419136485,0.017860512233848918,0.0034831256019958955,0.008969396737699632,0.0027125480441647144,0.002695441849988681,0.0034831256019958955,0.008969396737699632,0.0027125480441647144,0.002695441849988681,0.00046544184998868103,0.0022299999999999998,0.005955884698765432,0.005955884698765432,0.012507357867407405,0.21109850583459053,3.4,356698.5796931837,6661.762207725675,0.027,3,2710,1000.0,4.789473684210526,6000.0,1,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1172027.0650670095,0.0,0.0,1.4548506746775869,153697.31693967487,996.641654833452,342745.016775475,1232386.4589179608,41176.45405267645,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,7.2742533733879355,7.2742533733879355,0.001,114.35126302965836,0.014548506746775871,0.005,1.0,727.4253373387935,1.0,2.0,1.5,0.05091977361371555,1e-06,0.0006873557660628039,3.4459047185714295,100.0,1454.850674677587,151.99092420090517,12.0,1172027.06506701,9.99999999999996e-13,15243.29266881095,1043.7147807794458,1011.9157206143182,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,344713.84266676765,17463.203269498445,17463.203269498445,23713.250783178002,121344.9617787901,1758.0405976005143,58601.35325335048,1172.0270650670095,1054.8243585603086,9376.216520536076,3516.0811952010285,2344.054130134019,0.018215144581123867,0.0033660958554636708,0.0086680334374045,0.0026214089793307692,0.0035596063089249333,0.0033660958554636708,0.0086680334374045,0.0026214089793307692,0.0035596063089249333,0.00014960630892493315,0.0223,0.0019143915103174596,0.00191439151031746,0.004020222171666666,0.21109850583459053,3.4,344713.84266676765,6661.762207725675,0.056,2,7860,1000.0,4.789473684210526,6000.0,1,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1488569.2369281575,0.0,0.0,45.26202098996938,15385.086071284137,31006.62926148518,34308.74193896363,1565230.5526299577,201743.60812399726,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,226.3101049498469,226.3101049498469,0.001,1226.6007688281702,0.4526202098996938,0.005,1.0,22631.01049498469,1.0,2.0,1.5,1.5841707346489284,9.999999999999999e-06,2.2093578194875838e-05,107.2059245777778,100.0,45262.02098996938,151.99092420090517,12.0,1488569.2369281577,9.99999999999996e-13,71596.33195180346,7321.407581982667,31481.822419109118,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,437814.48144945817,22179.68163022955,22179.68163022955,179563.9264937677,303564.10180407035,2232.8538553922363,74428.46184640788,1488.5692369281576,1339.712313235342,11908.55389542526,4465.7077107844725,2977.138473856315,0.04556813833012919,0.004275214189450573,0.011009104059254171,0.0033294015815376415,0.02695441849988681,0.004275214189450573,0.011009104059254171,0.0033294015815376415,0.02695441849988681,0.00465441849988681,0.0022299999999999998,0.05955884698765431,0.05955884698765431,0.12507357867407407,0.21109850583459053,3.4,437814.48144945817,66617.62207725675,0.027,3,2710,1000.0,4.789473684210526,6000.0,10,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,1329171.0453074528,0.0,0.0,14.54850674677587,153850.86071284136,9966.41654833452,343087.41938963626,1397623.3541407867,256937.15640686106,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,72.74253373387936,72.74253373387936,0.001,1143.5126302965834,0.14548506746775872,0.005,1.0,7274.253373387935,1.0,2.0,1.5,0.5091977361371555,9.999999999999999e-06,6.87355766062804e-05,34.45904718571429,100.0,14548.50674677587,151.99092420090517,12.0,1329171.045307453,9.99999999999996e-13,42961.43587404537,10437.147807794448,10119.157206142283,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,390932.66038454504,19804.64857508105,19804.64857508105,237132.50783178004,347854.56129542884,1993.7565679611791,66458.55226537264,1329.171045307453,1196.2539407767076,10633.368362459623,3987.5131359223583,2658.342090614906,0.05221659831868817,0.0038174179420984,0.00983023294269759,0.0029728843446428506,0.03559606308924933,0.0038174179420984,0.00983023294269759,0.0029728843446428506,0.03559606308924933,0.0014960630892493316,0.022299999999999997,0.0191439151031746,0.0191439151031746,0.04020222171666665,0.21109850583459053,3.4,390932.66038454504,66617.62207725675,0.056,2,7860,1000.0,4.789473684210526,6000.0,10,iron,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,3118592.5380333937,0.0,0.0,452.6202098996937,15400.440448600786,310066.2926148517,34342.98220037975,3279200.0537421135,1842106.2937543741,11500.0,0.45,1,2.5,0.51972,0.0,2.23,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,2263.101049498469,2263.101049498469,0.001,12266.007688281703,4.526202098996938,0.005,1.0,226310.10494984686,1.0,2.0,1.5,15.841707346489283,9.999999999999999e-05,2.209357819487584e-06,1072.0592457777777,100.0,452620.2098996937,151.99092420090517,12.0,3118592.538033394,9.99999999999996e-13,201785.87991410666,73214.07581982666,314818.2241910902,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,917233.0994215865,46467.02881669757,46467.02881669757,1795639.2649376765,2055422.9631656187,4677.888807050091,155929.6269016697,3118.592538033394,2806.733284230055,24948.74030426715,9355.777614100181,6237.185076066788,0.30854042805399684,0.008956688569776288,0.023064368736030925,0.006975185749321638,0.26954418499886806,0.008956688569776288,0.023064368736030925,0.006975185749321638,0.26954418499886806,0.04654418499886809,0.0022299999999999993,0.595588469876543,0.5955884698765431,1.2507357867407405,0.21109850583459053,3.4,917233.0994215865,666176.2207725673,0.027,3,2710,1000.0,4.789473684210526,6000.0,100,aluminum,default,ElectrocoagulationZO,electrocoagulation
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2.23,2223803.1405002335,0.0,0.0,145.48506746775868,154004.40448600784,99664.16548334519,343429.82200379757,2338329.002235996,2404459.745111253,11500.0,0.45,1,2.5,0.51972,0.0,3.41,2.0,952902.0,177335.0,209.83946902046773,1.2590368141228065,207.74107433026305,0.37771104423687074,2.0983946902046964,0.8813257698859931,0.99,0.7,727.4253373387935,727.4253373387935,0.001,11435.126302965835,1.454850674677587,0.005,1.0,72742.53373387935,1.0,2.0,1.5,5.091977361371555,9.999999999999999e-05,6.87355766062804e-06,344.59047185714286,100.0,145485.0674677587,151.99092420090517,12.0,2223803.140500234,9.99999999999996e-13,121081.77757002185,104371.47807794447,101191.57206142192,327414.9194965629,9.99999999999996e-13,1.0515,0.014900000000000002,654059.7472059511,33134.666793453485,33134.666793453485,2371325.0783177996,2556571.402396536,3335.7047107503504,111190.15702501168,2223.8031405002334,2001.4228264502103,17790.425124001868,6671.409421500701,4447.606281000467,0.3837680365461963,0.006386827367486561,0.016446719154014643,0.004973859132201848,0.3559606308924933,0.006386827367486561,0.016446719154014643,0.004973859132201848,0.3559606308924933,0.014960630892493314,0.022299999999999997,0.19143915103174597,0.191439151031746,0.40202221716666653,0.21109850583459053,3.4,654059.7472059511,666176.2207725673,0.056,2,7860,1000.0,4.789473684210526,6000.0,100,iron,default,ElectrocoagulationZO,electrocoagulation
