fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ion_exchange_resin,fs.costing.aggregate_flow_sodium_chloride,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ion_exchange_resin],fs.costing.aggregate_flow_costs[sodium_chloride],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ion_exchange.capital_a_parameter[default],fs.costing.ion_exchange.capital_b_parameter[default],fs.costing.ion_exchange.capital_c_parameter[default],fs.costing.ion_exchange.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.NaCl_flowrate[0.0],fs.unit.NaCl_dose,fs.unit.resin_demand[0.0],fs.unit.resin_replacement,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[IonExchangeZO],fs.costing.LCOW_aggregate_indirect_capex[IonExchangeZO],fs.costing.LCOW_aggregate_fixed_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ion_exchange_resin],fs.costing.LCOW_aggregate_variable_opex[sodium_chloride],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit,fs.costing.ion_exchange.capital_a_parameter[anion_exchange],fs.costing.ion_exchange.capital_b_parameter[anion_exchange],fs.costing.ion_exchange.capital_c_parameter[anion_exchange],fs.costing.ion_exchange.capital_d_parameter[anion_exchange]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3426439.950036635,0.0,0.0,8.414738161430726,0.0006900154293916133,0.2365890403526494,5764.494399438669,202258.6964821496,799364.8919203711,3602901.6074635223,1058442.0380575054,,,,,431.2085791959062,0.0510641738521468,431.2085791959062,0.05106417385214797,5.13581338071496e-15,1.1686128290151643e-15,1.0,0.0,8.414738161430726,0.00542,0.23658904035264944,0.5486,0.0006900154293916144,0.0016,3426439.9500366356,1.0515,0.014900000000000002,3426439.9500366356,51053.95525554587,51053.95525554587,1007388.0828019594,1292815.9580760428,5139.6599250549525,171321.99750183176,3426.4399500366353,3083.795955032972,27411.519600293082,10279.319850109905,6852.879900073271,0.09499350620147633,0.01637786248720942,0.0008434599180912866,0.003751341546243761,0.07402084224993188,0.01637786248720942,0.0008434599180912866,0.003751341546243761,0.07402084224993188,0.0004235634090534979,0.014861560625514402,0.05873571821536395,0.00542,0.00542,0.43125964336975836,999.8815929692537,0.11840703074635903,1.0,3426439.9500366356,1000.0,9.842105263157894,118.42105263157896,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3434746.8751465427,0.0,0.0,8.414782444282292,0.000690019060621754,0.2365902854106839,5764.524735290473,202259.7608755582,799369.0986058528,3611636.3392165904,1058571.112656385,,,,,431.2085791959062,0.053333692690019995,431.2085791959062,0.0533336926900212,5.13581338071496e-15,1.2205511770328325e-15,1.0,0.0,8.414782444282292,0.00542,0.23659028541068391,0.5486,0.0006900190606217551,0.0016,3434746.875146543,1.0515,0.014900000000000002,3434746.875146543,51177.728439683495,51177.728439683495,1007393.3842167015,1293513.2395105008,5152.120312719814,171737.34375732715,3434.7468751465426,3091.2721876318888,27477.97500117234,10304.240625439628,6869.493750293085,0.09504424085974429,0.016417481929849993,0.0008455003193872763,0.0037604163605751612,0.07402084224993188,0.016417481929849993,0.0008455003193872763,0.0037604163605751612,0.07402084224993188,0.00042356340905349784,0.0148615606255144,0.058735718215363955,0.00542,0.00542,0.4312619128885963,999.8763310853657,0.12366891463424262,1.0,3434746.875146543,1000.0,9.842105263157894,123.6842105263158,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3443073.8633465185,0.0,0.0,8.414826727133855,0.0006900226918518946,0.23659153046871834,5764.555071142277,202260.8252689668,799373.3052913344,3620392.1673088646,1058700.4861953065,,,,,431.2085791959062,0.05560321152789317,431.2085791959062,0.05560321152789444,5.13581338071496e-15,1.2724895249276232e-15,1.0,0.0,8.414826727133855,0.00542,0.23659153046871836,0.5486,0.0006900226918518956,0.0016,3443073.863346519,1.0515,0.014900000000000002,3443073.863346519,51301.80056386313,51301.80056386313,1007398.6856314435,1294212.1922321408,5164.6107950197775,172153.69316732592,3443.0738633465185,3098.7664770118668,27544.590906772148,10329.221590039555,6886.147726693037,0.09509509778554714,0.01645719685301121,0.0008475456379300799,0.00376951304467401,0.07402084224993188,0.01645719685301121,0.0008475456379300799,0.00376951304467401,0.07402084224993188,0.00042356340905349784,0.014861560625514402,0.058735718215363955,0.00542,0.00542,0.43126418240743414,999.871069256859,0.12893074314101605,1.0,3443073.863346519,1000.0,9.842105263157894,128.94736842105263,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3451420.9629099006,0.0,0.0,8.414871009985418,0.0006900263230820351,0.23659277552675279,5764.58540699408,202261.88966237535,799377.5119768159,3629169.142499761,1058830.159393543,,,,,431.2085791959062,0.05787273036576638,431.2085791959062,0.0578727303657677,5.13581338071496e-15,1.3244278728837598e-15,1.0,0.0,8.414871009985418,0.00542,0.2365927755267528,0.5486,0.0006900263230820362,0.0016,3451420.962909901,1.0515,0.014900000000000002,3451420.962909901,51426.172347357526,51426.172347357526,1007403.9870461853,1294912.820262209,5177.131444364851,172571.04814549503,3451.4209629099005,3106.278866618911,27611.367703279204,10354.262888729701,6902.841925819801,0.09514607727242297,0.016497007485921252,0.0008495958855249463,0.0037786316510449174,0.07402084224993188,0.016497007485921252,0.0008495958855249463,0.0037786316510449174,0.07402084224993188,0.0004235634090534978,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.0054199999999999995,0.431266451926272,999.8658074837324,0.1341925162675536,1.0,3451420.962909901,1000.0,9.842105263157894,134.21052631578948,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3459788.222225671,0.0,0.0,8.414915292836984,0.0006900299543121757,0.23659402058478723,5764.615742845884,202262.95405578392,799381.7186622974,3637967.3156702938,1058960.1329720898,,,,,431.2085791959062,0.060142249203639565,431.2085791959062,0.06014224920364094,5.13581338071496e-15,1.3763662208400824e-15,1.0,0.0,8.414915292836984,0.00542,0.23659402058478726,0.5486,0.0006900299543121768,0.0016,3459788.2222256716,1.0515,0.014900000000000002,3459788.2222256716,51550.844511162504,51550.844511162504,1007409.2884609272,1295615.127631584,5189.682333338507,172989.41111128358,3459.7882222256712,3113.809400003104,27678.30577780537,10379.364666677015,6919.5764444513425,0.09519717961461144,0.016536914058356243,0.0008516510740053491,0.0037877722323179912,0.07402084224993187,0.016536914058356243,0.0008516510740053491,0.0037877722323179912,0.07402084224993187,0.0004235634090534978,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.0054199999999999995,0.43126872144510986,999.8605457659853,0.13945423401472956,1.0,3459788.2222256716,1000.0,9.842105263157894,139.47368421052633,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3468175.6897988333,0.0,0.0,8.414959575688549,0.0006900335855423163,0.23659526564282168,5764.646078697689,202264.0184491925,799385.925347779,3646786.7378234738,1059090.4076536717,,,,,431.2085791959062,0.06241176804151276,431.2085791959062,0.06241176804151417,5.1358133805796506e-15,1.4283045820817697e-15,1.0,0.0,8.414959575688549,0.00542,0.2365952656428217,0.5486,0.0006900335855423174,0.0016,3468175.689798834,1.0515,0.014900000000000002,3468175.689798834,51675.81777800262,51675.81777800262,1007414.5898756691,1296319.118380809,5202.26353469825,173408.78448994167,3468.1756897988334,3121.3581208189503,27745.405518390668,10404.5270693965,6936.351379597667,0.09524840510705619,0.01657691680064202,0.0008537112152330674,0.003796934841249255,0.07402084224993188,0.01657691680064202,0.0008537112152330674,0.003796934841249255,0.07402084224993188,0.0004235634090534979,0.014861560625514402,0.058735718215363955,0.00542,0.00542,0.4312709909639477,999.8552841036166,0.14471589638341822,1.0,3468175.689798834,1000.0,9.842105263157894,144.73684210526318,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3476583.4142506444,0.0,0.0,8.415003858540112,0.0006900372167724569,0.23659651070085613,5764.676414549492,202265.08284260106,799390.1320332605,3655627.460084553,1059220.9841627458,,,,,431.2085791959062,0.06468128687938594,431.2085791959062,0.0646812868793874,5.13581338071496e-15,1.480242916752609e-15,1.0,0.0,8.415003858540112,0.00542,0.23659651070085616,0.5486,0.000690037216772458,0.0016,3476583.414250645,1.0515,0.014900000000000002,3476583.414250645,51801.09287233461,51801.09287233461,1007419.8912904111,1297024.7965601124,5214.875121375967,173829.17071253224,3476.5834142506446,3128.92507282558,27812.667314005157,10429.750242751934,6953.166828501289,0.09529975404540621,0.016617015943655215,0.000855776321098245,0.0038061195307208906,0.07402084224993188,0.016617015943655215,0.000855776321098245,0.0038061195307208906,0.07402084224993188,0.00042356340905349784,0.0148615606255144,0.058735718215363955,0.00542,0.00542,0.4312732604827856,999.8500224966256,0.14997750337449386,1.0,3476583.414250645,1000.0,9.842105263157894,150.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3667954.2705331678,0.0,0.0,9.494054995722147,0.0007785202948521645,0.2669351460974359,6503.877577754335,228201.41885889746,901895.4719621518,3856853.9154656264,1191253.2870297476,,,,,486.5508567397659,0.024327542836988295,486.5508567397659,0.024327542836988847,5.794955204782169e-15,5.567402164410265e-16,1.0,0.0,9.494054995722149,0.00542,0.2669351460974359,0.5486,0.0007785202948521656,0.0016,3667954.270533168,1.0515,0.014900000000000002,3667954.270533168,54652.51863094421,54652.51863094421,1136600.7683988037,1442147.1691257702,5501.931405799752,183397.7135266584,3667.954270533168,3301.1588434798514,29343.634164265342,11003.862811599503,7335.908541066336,0.09391947557578019,0.015539136136787587,0.0008002655110445622,0.003559231678016206,0.07402084224993188,0.015539136136787587,0.0008002655110445622,0.003559231678016206,0.07402084224993188,0.0004235634090534979,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,0.4865751842826029,999.9500024998749,0.04999750012499375,1.0,3667954.270533168,1000.0,11.105263157894736,50.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3676992.1074499795,0.0,0.0,9.494104961934339,0.0007785243921225371,0.2669365509490149,6503.911806977492,228202.61985894674,901900.2185430963,3866357.200983654,1191393.9326100252,,,,,486.5508567397659,0.02688833681982917,486.5508567397659,0.026888336819829783,5.794955205071625e-15,6.153444440654537e-16,1.0,0.0,9.49410496193434,0.00542,0.2669365509490149,0.5486,0.0007785243921225382,0.0016,3676992.10744998,1.0515,0.014900000000000002,3676992.10744998,54787.1824010047,54787.1824010047,1136606.7502090205,1442906.0170669733,5515.48816117497,183849.60537249898,3676.99210744998,3309.292896704982,29415.93685959984,11030.97632234994,7353.98421489996,0.09396840081334251,0.015577342576122174,0.0008022331426702926,0.003567982844618185,0.07402084224993187,0.015577342576122174,0.0008022331426702926,0.003567982844618185,0.07402084224993187,0.00042356340905349784,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,0.4865777450765857,999.9447398959531,0.05526010404688162,1.0,3676992.10744998,1000.0,11.105263157894736,55.26315789473684,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3686052.1308073937,0.0,0.0,9.494154928146532,0.0007785284893929096,0.2669379558005939,6503.946036200651,228203.82085899595,901904.9651240406,3875883.815543975,1191534.9087682674,,,,,486.5508567397659,0.029449130802670045,486.5508567397659,0.029449130802670715,5.794955205071625e-15,6.739486768336343e-16,1.0,0.0,9.494154928146534,0.00542,0.2669379558005939,0.5486,0.0007785284893929106,0.0016,3686052.130807394,1.0515,0.014900000000000002,3686052.130807394,54922.17674903017,54922.17674903017,1136612.7320192372,1443666.7131738209,5529.0781962110905,184302.60654036968,3686.052130807394,3317.4469177266546,29488.41704645915,11058.156392422181,7372.104261614788,0.09401744589599438,0.015615642604254142,0.0008042055941190905,0.0035767554476893106,0.07402084224993187,0.015615642604254142,0.0008042055941190905,0.0035767554476893106,0.07402084224993187,0.00042356340905349784,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,0.48658030587056855,999.9394773474237,0.06052265257629145,1.0,3686052.130807394,1000.0,11.105263157894736,60.526315789473685,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3695134.394866017,0.0,0.0,9.494204894358726,0.0007785325866632822,0.2669393606521729,6503.98026542381,228205.02185904523,901909.7117049852,3885433.8162016175,1191676.216312958,,,,,486.5508567397659,0.032009924785510915,486.5508567397659,0.032009924785511644,5.794955205071625e-15,7.325529096017184e-16,1.0,0.0,9.494204894358727,0.00542,0.2669393606521729,0.5486,0.0007785325866632832,0.0016,3695134.3948660176,1.0515,0.014900000000000002,3695134.3948660176,55057.50248350366,55057.50248350366,1136618.7138294543,1444429.2619663086,5542.701592299026,184756.71974330087,3695.1343948660174,3325.6209553794156,29561.07515892814,11085.403184598052,7390.268789732035,0.09406661111620258,0.015654036449575057,0.0008061828771531185,0.00358554953954256,0.07402084224993187,0.015654036449575057,0.0008061828771531185,0.00358554953954256,0.07402084224993187,0.00042356340905349784,0.0148615606255144,0.058735718215363955,0.0054199999999999995,0.00542,0.48658286666455136,999.9342148542859,0.06578514571409777,1.0,3695134.3948660176,1000.0,11.105263157894736,65.78947368421052,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3704238.954018704,0.0,0.0,9.49425486057092,0.0007785366839336546,0.26694076550375184,6504.014494646969,228206.22285909447,901914.4582859295,3895007.260150668,1191817.8560545496,,,,,486.5508567397659,0.03457071876835179,486.5508567397659,0.03457071876835258,5.794955205071625e-15,7.911571423699516e-16,1.0,0.0,9.494254860570921,0.00542,0.26694076550375184,0.5486,0.0007785366839336557,0.0016,3704238.9540187046,1.0515,0.014900000000000002,3704238.9540187046,55193.1604148787,55193.1604148787,1136624.695639671,1445193.6679754467,5556.358431028057,185211.9477009352,3704.238954018704,3333.815058616834,29633.911632149633,11112.716862056113,7408.477908037408,0.09411589676714503,0.015692524341031917,0.0008081650035631461,0.0035943651726181337,0.07402084224993187,0.015692524341031917,0.0008081650035631461,0.0035943651726181337,0.07402084224993187,0.0004235634090534979,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,0.4865854274585342,999.9289524165388,0.07104758346117514,1.0,3704238.9540187046,1000.0,11.105263157894736,71.05263157894737,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3713365.8627908165,0.0,0.0,9.494304826783113,0.0007785407812040272,0.26694217035533085,6504.048723870128,228207.42385914378,901919.204866874,3904604.204724544,1191959.8288054713,,,,,486.5508567397659,0.03713151275119267,486.5508567397659,0.03713151275119352,5.794955204782169e-15,8.497613830317235e-16,1.0,0.0,9.494304826783114,0.00542,0.26694217035533085,0.5486,0.0007785407812040283,0.0016,3713365.862790817,1.0515,0.014900000000000002,3713365.862790817,55329.15135558317,55329.15135558317,1136630.6774498879,1445959.9357432849,5570.048794186225,185668.29313954082,3713.3658627908167,3342.029276511735,29706.926902326533,11140.09758837245,7426.731725581633,0.09416530314271243,0.015731106508128253,0.0008101519851686061,0.003603202399483705,0.07402084224993187,0.015731106508128253,0.0008101519851686061,0.003603202399483705,0.07402084224993187,0.0004235634090534979,0.014861560625514404,0.058735718215363955,0.0054199999999999995,0.00542,0.4865879882525171,999.9236900341816,0.07630996581839808,1.0,3713365.862790817,1000.0,11.105263157894736,76.31578947368422,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3722515.1758405557,0.0,0.0,9.494354792995304,0.0007785448784743997,0.2669435752069098,6504.082953093285,228208.624859193,901923.9514478183,3914224.7073963447,1192102.1353801289,,,,,486.5508567397659,0.03969230673403354,486.5508567397659,0.03969230673403444,5.794955204782169e-15,9.083656162985601e-16,1.0,0.0,9.494354792995306,0.00542,0.2669435752069098,0.5486,0.0007785448784744008,0.0016,3722515.175840556,1.0515,0.014900000000000002,3722515.175840556,55465.47612002429,55465.47612002429,1136636.6592601046,1446728.0698229368,5583.772763760834,186125.7587920278,3722.515175840556,3350.2636582565005,29780.121406724447,11167.545527521668,7445.030351681112,0.09421483053750976,0.015769783180925517,0.0008121438338176657,0.00361206127283474,0.07402084224993187,0.015769783180925517,0.0008121438338176657,0.00361206127283474,0.07402084224993187,0.00042356340905349784,0.0148615606255144,0.05873571821536394,0.0054199999999999995,0.00542,0.4865905490464999,999.9184277072134,0.0815722927866411,1.0,3722515.175840556,1000.0,11.105263157894736,81.57894736842105,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3731686.9479593015,0.0,0.0,9.494404759207498,0.0007785489757447723,0.2669449800584888,6504.117182316445,228209.82585924226,901928.6980287629,3923868.8257792057,1192244.776594915,,,,,486.5508567397659,0.04225310071687441,486.5508567397659,0.04225310071687537,5.794955205071625e-15,9.669698407230786e-16,1.0,0.0,9.4944047592075,0.00542,0.2669449800584888,0.5486,0.0007785489757447734,0.0016,3731686.947959302,1.0515,0.014900000000000002,3731686.947959302,55602.1355245936,55602.1355245936,1136642.6410703217,1447498.074778612,5597.530421938953,186584.3473979651,3731.6869479593015,3358.518253163372,29853.495583674412,11195.060843877905,7463.373895918603,0.09426447924685843,0.015808554590044495,0.000814140561387294,0.0036209418454948186,0.07402084224993187,0.015808554590044495,0.000814140561387294,0.0036209418454948186,0.07402084224993187,0.0004235634090534979,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,0.48659310984048276,999.9131654356331,0.08683456436677868,1.0,3731686.947959302,1000.0,11.105263157894736,86.84210526315789,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3740881.234071953,0.0,0.0,9.494454725419692,0.0007785530730151448,0.2669463849100678,6504.151411539603,228211.0268592915,901933.4446097072,3933536.617626659,1192387.7532682105,,,,,486.5508567397659,0.044813894699715286,486.5508567397659,0.044813894699716306,5.794955204782169e-15,1.0255740829176167e-15,1.0,0.0,9.494454725419693,0.00542,0.2669463849100678,0.5486,0.0007785530730151459,0.0016,3740881.2340719537,1.0515,0.014900000000000002,3740881.2340719537,55739.13038767211,55739.13038767211,1136648.6228805385,1448269.9551856418,5611.32185110793,187044.06170359766,3740.8812340719533,3366.7931106647584,29927.049872575626,11222.64370221586,7481.7624681439065,0.0943142495667979,0.015847420966666758,0.0008161421797833391,0.003629844170415968,0.07402084224993187,0.015847420966666758,0.0008161421797833391,0.003629844170415968,0.07402084224993187,0.00042356340905349784,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,0.48659567063446557,999.9079032194403,0.09209678055968532,1.0,3740881.2340719537,1000.0,11.105263157894736,92.10526315789474,anion_exchange,IonExchangeZO,ion_exchange,,,,
