fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv_aop.reactor_cost[default],fs.costing.uv_aop.lamp_cost[default],fs.costing.uv_aop.aop_capital_a_parameter[default],fs.costing.uv_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.oxidant_dose[0.0],fs.unit.chemical_flow_mass[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVAOPZO],fs.costing.LCOW_aggregate_indirect_capex[UVAOPZO],fs.costing.LCOW_aggregate_fixed_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3420273.965658007,0.0,0.0,8.92483464817276,9.916482942414176e-05,6113.934665384846,6407.809034933941,3596418.0748893954,63483.82578862311,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,8.92483464817276,0.025,100.0,0.9,1.0,9.916482942414176e-05,3420273.965658007,1.0515,0.014900000000000002,3420273.965658007,50962.08208830431,50962.08208830431,12521.743700318788,297435.98270882387,5130.4109484870105,171013.69828290038,3420.2739656580075,3078.2465690922068,27362.19172526406,10260.821896974021,6840.547931316015,0.09504556800896022,0.07109779636576123,0.0036615365128367166,0.01628491615200411,0.004001318978358133,0.07109779636576123,0.0036615365128367166,0.01628491615200411,0.004001318978358133,0.0019537057613168724,0.0020476132170412606,0.025,0.025,0.09916482942414177,1.0,3420273.965658007,1000.0,2.263157894736842,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5709204.671137004,0.0,0.0,8.92483464817276,0.0009916482942414176,6113.934665384846,64078.09034933941,6003228.71170056,155259.17461466562,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,8.92483464817276,0.025,100.0,0.9,10.0,0.0009916482942414176,5709204.671137004,1.0515,0.014900000000000002,5709204.671137004,85067.14959994137,85067.14959994137,70192.02501472425,545777.8174259069,8563.807006705507,285460.23355685023,5709.204671137004,5138.2842040233045,45673.63736909603,17127.614013411014,11418.409342274008,0.17440311757679275,0.11867817467097566,0.006111925995555251,0.02718317897853238,0.02242983793172948,0.11867817467097566,0.006111925995555251,0.02718317897853238,0.02242983793172948,0.0019537057613168724,0.020476132170412605,0.025,0.025,0.09916482942414177,1.0,5709204.671137004,1000.0,2.263157894736842,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3423086.8222006783,0.0,0.0,17.84966929634552,9.916482942414176e-05,12227.869330769692,6407.809034933941,3599375.793544014,69639.67201649374,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,17.84966929634552,0.05,100.0,0.9,1.0,9.916482942414176e-05,3423086.8222006783,1.0515,0.014900000000000002,3423086.8222006783,51003.993650790115,51003.993650790115,18635.678365703632,303784.2327797411,5134.630233301017,171154.3411100339,3423.0868222006784,3080.778139980611,27384.694577605427,10269.260466602034,6846.173644401357,0.09707414917912727,0.07115626767644716,0.0036645477853370348,0.016298308977668062,0.005955024739675005,0.07115626767644716,0.0036645477853370348,0.016298308977668062,0.005955024739675005,0.003907411522633745,0.0020476132170412606,0.05,0.05,0.09916482942414177,1.0,3423086.8222006783,1000.0,2.263157894736842,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5712017.527679675,0.0,0.0,17.84966929634552,0.0009916482942414176,12227.869330769692,64078.09034933941,6006186.430355178,161415.02084253627,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,17.84966929634552,0.05,100.0,0.9,10.0,0.0009916482942414176,5712017.527679675,1.0515,0.014900000000000002,5712017.527679675,85109.06116242717,85109.06116242717,76305.9596801091,552126.0674968242,8568.026291519513,285600.87638398376,5712.017527679675,5140.815774911708,45696.1402214374,17136.052583039025,11424.03505535935,0.17643169874695983,0.11873664598166157,0.006114937268055597,0.02719657180419633,0.024383543693046354,0.11873664598166157,0.006114937268055597,0.02719657180419633,0.024383543693046354,0.003907411522633745,0.020476132170412605,0.05,0.05,0.09916482942414177,1.0,5712017.527679675,1000.0,2.263157894736842,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3428712.5352860205,0.0,0.0,35.69933859269104,9.916482942414176e-05,24455.738661539384,6407.809034933941,3605291.2308532507,81951.36447223504,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,35.69933859269104,0.1,100.0,0.9,1.0,9.916482942414176e-05,3428712.5352860205,1.0515,0.014900000000000002,3428712.5352860205,51087.81677576171,51087.81677576171,30863.547696473324,316480.73292157566,5143.06880292903,171435.62676430104,3428.7125352860207,3085.8412817574185,27429.700282288166,10286.13760585806,6857.4250705720415,0.10113131151946138,0.07127321029781898,0.0036705703303376797,0.016325094628995968,0.00986243626230875,0.07127321029781898,0.0036705703303376797,0.016325094628995968,0.00986243626230875,0.00781482304526749,0.0020476132170412606,0.1,0.1,0.09916482942414177,1.0,3428712.5352860205,1000.0,2.263157894736842,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5717643.240765017,0.0,0.0,35.69933859269104,0.0009916482942414176,24455.738661539384,64078.09034933941,6012101.867664415,173726.71329827755,202.346,235.5,1228000.0,0.2277,99.1549139327485,0.00991549139327485,99.1549139327485,0.008923942253947366,1,0.1,35.69933859269104,0.1,100.0,0.9,10.0,0.0009916482942414176,5717643.240765017,1.0515,0.014900000000000002,5717643.240765017,85192.88428739877,85192.88428739877,88533.82901087879,564822.5676386588,8576.464861147526,285882.1620382509,5717.643240765017,5145.878916688516,45741.14592612014,17152.92972229505,11435.286481530035,0.18048886108729395,0.1188535886030334,0.006120959813056232,0.027223357455524236,0.0282909552156801,0.1188535886030334,0.006120959813056232,0.027223357455524236,0.0282909552156801,0.00781482304526749,0.020476132170412605,0.1,0.1,0.09916482942414177,1.0,5717643.240765017,1000.0,2.263157894736842,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3826032.5229764963,0.0,0.0,5.562455083047208,0.00015451264119575574,3810.5453263328804,9984.260589315674,4023073.197909786,70802.69050799834,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,5.562455083047208,0.01,100.0,0.9,1.0,0.00015451264119575574,3826032.5229764963,1.0515,0.014900000000000002,3826032.5229764963,57007.8845923498,57007.8845923498,13794.805915648554,332509.3754650274,5739.048784464744,191301.6261488248,3826.0325229764962,3443.429270678847,30608.26018381197,11478.097568929488,7652.0650459529925,0.06819239000241188,0.05104316033440288,0.0026287227572217545,0.011691411389219261,0.0028290955215680095,0.05104316033440288,0.0026287227572217545,0.011691411389219261,0.0028290955215680095,0.000781482304526749,0.0020476132170412606,0.01,0.01,0.15451264119575578,1.0,3826032.5229764963,1000.0,3.526315789473684,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6358180.665733749,0.0,0.0,5.562455083047208,0.0015451264119575574,3810.5453263328804,99842.60589315674,6685626.970019038,198390.0431389225,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,5.562455083047208,0.01,100.0,0.9,10.0,0.0015451264119575574,6358180.665733749,1.0515,0.014900000000000002,6358180.665733749,94736.89191943288,94736.89191943288,103653.15121948962,633299.671950062,9537.270998600623,317909.03328668745,6358.180665733749,5722.362599160375,50865.445325869994,19074.541997201246,12716.361331467499,0.12987970085842096,0.08482458871093654,0.004368466318613234,0.019429031353931835,0.021257614474939353,0.08482458871093654,0.004368466318613234,0.019429031353931835,0.021257614474939353,0.000781482304526749,0.020476132170412605,0.01,0.01,0.15451264119575578,1.0,6358180.665733749,1000.0,3.526315789473684,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3828662.2167675514,0.0,0.0,13.906137707618022,0.00015451264119575574,9526.363315832203,9984.260589315674,4025838.3209310807,76557.69093498439,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,13.906137707618022,0.025,100.0,0.9,1.0,0.00015451264119575574,3828662.2167675514,1.0515,0.014900000000000002,3828662.2167675514,57047.06702983652,57047.06702983652,19510.623905147877,338444.2511127222,5742.993325151328,191433.1108383776,3828.6622167675514,3445.7959950907966,30629.29773414041,11485.986650302655,7657.324433535103,0.06940953870451214,0.051078243120814416,0.0026305295207219507,0.011699447084617632,0.0040013189783581335,0.051078243120814416,0.0026305295207219507,0.011699447084617632,0.0040013189783581335,0.001953705761316873,0.0020476132170412606,0.025,0.025,0.15451264119575578,1.0,3828662.2167675514,1000.0,3.526315789473684,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6360810.359524805,0.0,0.0,13.906137707618022,0.0015451264119575574,9526.363315832203,99842.60589315674,6688392.093040333,204145.04356590853,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,13.906137707618022,0.025,100.0,0.9,10.0,0.0015451264119575574,6360810.359524805,1.0515,0.014900000000000002,6360810.359524805,94776.0743569196,94776.0743569196,109368.96920898894,639234.5475977568,9541.215539287208,318040.51797624025,6360.810359524805,5724.7293235723255,50886.48287619844,19082.431078574416,12721.62071904961,0.1310968495605212,0.0848596714973481,0.004370273082113431,0.019437067049330205,0.02242983793172948,0.0848596714973481,0.004370273082113431,0.019437067049330205,0.02242983793172948,0.001953705761316873,0.020476132170412605,0.025,0.025,0.15451264119575578,1.0,6360810.359524805,1000.0,3.526315789473684,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3833045.0397526436,0.0,0.0,27.812275415236044,0.00015451264119575574,19052.726631664405,9984.260589315674,4030446.859299905,86149.35831329448,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,27.812275415236044,0.05,100.0,0.9,1.0,0.00015451264119575574,3833045.0397526436,1.0515,0.014900000000000002,3833045.0397526436,57112.371092314395,57112.371092314395,29036.98722098008,348335.71052554686,5749.567559628966,191652.2519876322,3833.045039752644,3449.7405357773796,30664.36031802115,11499.135119257931,7666.090079505288,0.0714381198746792,0.05113671443150033,0.0026335407932222797,0.011712839910281585,0.005955024739675007,0.05113671443150033,0.0026335407932222797,0.011712839910281585,0.005955024739675007,0.003907411522633746,0.0020476132170412606,0.05,0.05,0.15451264119575578,1.0,3833045.0397526436,1000.0,3.526315789473684,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6365193.182509897,0.0,0.0,27.812275415236044,0.0015451264119575574,19052.726631664405,99842.60589315674,6693000.631409157,213736.71094421862,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,27.812275415236044,0.05,100.0,0.9,10.0,0.0015451264119575574,6365193.182509897,1.0515,0.014900000000000002,6365193.182509897,94841.37841939749,94841.37841939749,118895.33252482115,649126.0070105814,9547.789773764845,318259.6591254949,6365.193182509897,5728.673864258908,50921.54546007918,19095.57954752969,12730.386365019795,0.13312543073068825,0.08491814280803402,0.004373284354613765,0.01945045987499416,0.02438354369304635,0.08491814280803402,0.004373284354613765,0.01945045987499416,0.02438354369304635,0.003907411522633746,0.020476132170412605,0.05,0.05,0.15451264119575578,1.0,6365193.182509897,1000.0,3.526315789473684,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3841810.685722828,0.0,0.0,55.62455083047209,0.00015451264119575574,38105.45326332881,9984.260589315674,4039663.936037554,105332.69306991462,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,55.62455083047209,0.1,100.0,0.9,1.0,0.00015451264119575574,3841810.685722828,1.0515,0.014900000000000002,3841810.685722828,57242.97921727014,57242.97921727014,48089.71385264448,368118.6293511961,5762.716028584242,192090.5342861414,3841.810685722828,3457.6296171505455,30734.485485782625,11525.432057168484,7683.621371445656,0.07549528221501332,0.05125365705287215,0.002639563338222926,0.011739625561609492,0.009862436262308752,0.05125365705287215,0.002639563338222926,0.011739625561609492,0.009862436262308752,0.007814823045267491,0.0020476132170412606,0.1,0.1,0.15451264119575578,1.0,3841810.685722828,1000.0,3.526315789473684,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6373958.828480081,0.0,0.0,55.62455083047209,0.0015451264119575574,38105.45326332881,99842.60589315674,6702217.708146806,232920.04570083873,202.346,235.5,1228000.0,0.2277,154.49719147660812,0.015449719147660813,154.49719147660812,0.013904747232894733,1,0.1,55.62455083047209,0.1,100.0,0.9,10.0,0.0015451264119575574,6373958.828480081,1.0515,0.014900000000000002,6373958.828480081,94971.98654435322,94971.98654435322,137948.05915648554,668908.9258362306,9560.938242720122,318697.94142400404,6373.958828480081,5736.562945632073,50991.67062784065,19121.876485440243,12747.917656960162,0.13718259307102237,0.08503508542940583,0.004379306899614412,0.019477245526322063,0.0282909552156801,0.08503508542940583,0.004379306899614412,0.019477245526322063,0.0282909552156801,0.007814823045267491,0.020476132170412605,0.1,0.1,0.15451264119575578,1.0,6373958.828480081,1000.0,3.526315789473684,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4145861.8756942437,0.0,0.0,7.554976306825312,0.00020986045296736972,5175.516786511822,13560.712143697407,4359373.762292497,80509.57087805346,202.346,235.5,1228000.0,0.2277,209.83946902046773,0.020983946902046774,209.83946902046773,0.018885552211842096,1,0.1,7.554976306825312,0.01,100.0,0.9,1.0,0.00020986045296736972,4145861.8756942437,1.0515,0.014900000000000002,4145861.8756942437,61773.34194784424,61773.34194784424,18736.22893020923,364093.0901664848,6218.792813541366,207293.0937847122,4145.861875694244,3731.2756881248197,33166.89500555395,12437.585627082732,8291.723751388488,0.05497659826108652,0.040722753718481046,0.002097221816501782,0.0093275272045357,0.0028290955215680095,0.040722753718481046,0.002097221816501782,0.0093275272045357,0.0028290955215680095,0.0007814823045267489,0.0020476132170412606,0.01,0.01,0.20986045296736977,1.0,4145861.8756942437,1000.0,4.789473684210526,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6860835.42515557,0.0,0.0,7.554976306825312,0.0020986045296736973,5175.516786511822,135607.12143697406,7214168.449551082,243009.08605830392,202.346,235.5,1228000.0,0.2277,209.83946902046773,0.020983946902046774,209.83946902046773,0.018885552211842096,1,0.1,7.554976306825312,0.01,100.0,0.9,10.0,0.0020986045296736973,6860835.42515557,1.0515,0.014900000000000002,6860835.42515557,102226.447834818,102226.447834818,140782.63822348588,712301.0966124556,10291.253137733354,343041.7712577785,6860.83542515557,6174.751882640014,54886.68340124456,20582.50627546671,13721.67085031114,0.1075546125071699,0.06739059807072202,0.003470615800642186,0.015435784160866342,0.021257614474939353,0.06739059807072202,0.003470615800642186,0.015435784160866342,0.021257614474939353,0.0007814823045267489,0.020476132170412605,0.01,0.01,0.20986045296736977,1.0,6860835.42515557,1000.0,4.789473684210526,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4149433.5493507516,0.0,0.0,18.88744076706328,0.00020986045296736972,12938.791966279554,13560.712143697407,4363129.377142316,88326.06399530315,202.346,235.5,1228000.0,0.2277,209.83946902046773,0.020983946902046774,209.83946902046773,0.018885552211842096,1,0.1,18.88744076706328,0.025,100.0,0.9,1.0,0.00020986045296736972,4149433.5493507516,1.0515,0.014900000000000002,4149433.5493507516,61826.559885326205,61826.559885326205,26499.50410997696,372153.8914193241,6224.150324026127,207471.67746753758,4149.4335493507515,3734.490194415677,33195.46839480601,12448.300648052254,8298.867098701503,0.056193746963186776,0.04075783650489259,0.0020990285800019798,0.009335562899934072,0.004001318978358133,0.04075783650489259,0.0020990285800019798,0.009335562899934072,0.004001318978358133,0.001953705761316872,0.0020476132170412606,0.024999999999999998,0.024999999999999998,0.20986045296736977,1.0,4149433.5493507516,1000.0,4.789473684210526,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6864407.098812078,0.0,0.0,18.88744076706328,0.0020986045296736973,12938.791966279554,135607.12143697406,7217924.064400901,250825.57917555358,202.346,235.5,1228000.0,0.2277,209.83946902046773,0.020983946902046774,209.83946902046773,0.018885552211842096,1,0.1,18.88744076706328,0.025,100.0,0.9,10.0,0.0020986045296736973,6864407.098812078,1.0515,0.014900000000000002,6864407.098812078,102279.66577229998,102279.66577229998,148545.91340325362,720361.8978652947,10296.610648218117,343220.35494060395,6864.407098812078,6177.966388930871,54915.25679049663,20593.221296436233,13728.814197624157,0.10877176120927014,0.06742568085713357,0.0034724225641423836,0.015443819856264716,0.02242983793172948,0.06742568085713357,0.0034724225641423836,0.015443819856264716,0.02242983793172948,0.001953705761316872,0.020476132170412605,0.024999999999999998,0.024999999999999998,0.20986045296736977,1.0,6864407.098812078,1000.0,4.789473684210526,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4155386.338778265,0.0,0.0,37.77488153412656,0.00020986045296736972,25877.583932559108,13560.712143697407,4369388.735225346,101353.55252405265,202.346,235.5,1228000.0,0.2277,209.83946902046773,0.020983946902046774,209.83946902046773,0.018885552211842096,1,0.1,37.77488153412656,0.05,100.0,0.9,1.0,0.00020986045296736972,4155386.338778265,1.0515,0.014900000000000002,4155386.338778265,61915.25644779616,61915.25644779616,39438.29607625651,385588.560174056,6233.079508167398,207769.31693891325,4155.386338778265,3739.8477049004387,33243.09071022612,12466.159016334796,8310.77267755653,0.05822232813335383,0.040816307815578504,0.002102039852502301,0.009348955725598025,0.005955024739675005,0.040816307815578504,0.002102039852502301,0.009348955725598025,0.005955024739675005,0.003907411522633744,0.0020476132170412606,0.049999999999999996,0.049999999999999996,0.20986045296736977,1.0,4155386.338778265,1000.0,4.789473684210526,0.05,1,default,UVAOPZO,uv_aop
